trans_time,total_amount,nin,nout,vout_weights
1468680723,3612,24,2,0.9998332369812095
1474326978,1108,7,2,0.9961471707444999
1462322485,8334,56,2,0.999896816564226
1476664999,1401,9,2,0.9948799925688002
1465537636,4948,33,2,0.9998629314076842
1463027699,7304,49,2,0.9998776052922376
1475801040,4507,30,2,0.9998761513890105
1475840966,815,5,2,0.996741921018294
1472174446,4501,30,2,0.9997933280395891
1473113002,5531,37,2,0.9998990499919329
1474532570,4357,29,2,0.9996790830617539
1463027699,7304,49,2,0.9998776052922376
1474835994,7010,47,2,0.9999224428155834
1473489912,12030,81,2,0.9999478038745777
1475134522,8494,57,2,0.999940884965382
1463027699,7304,49,2,0.9998776052922376
1472856303,7159,48,2,0.9999166710276297
1460555838,3031,20,2,0.9997995753780817
1471308042,4654,31,2,0.9998943867195291
1463470160,1406,9,2,0.9472563955199613
1477097529,961,6,2,0.9948739528194434
1467907009,3617,24,2,0.9997994950103133
1467964855,3770,25,2,0.9998417232775701
1469150651,5831,39,2,0.9999000025004999
1462006707,1848,12,2,0.9997999906117581
1474835994,7010,47,2,0.9999224428155834
1474337660,3467,23,2,0.99854319479605
1475134522,8494,57,2,0.999940884965382
1460640212,520,3,2,0.9957448579264093
1462497757,6269,42,2,0.9999150062071785
1462144946,7455,50,2,0.9999041094733603
1462244769,1256,8,2,0.9982548294063586
1470808128,8043,54,2,0.9989149540036535
1468895051,5242,35,2,0.999854255262391
1472516596,5239,35,2,0.999880895356975
1472174446,6423,43,2,0.99991392776621
1475555248,4947,33,2,0.9998633552337768
1461550203,2292,15,2,0.9997984670237275
1461028934,5390,36,2,0.9998680453531775
1462850953,7603,51,2,0.99988258768727
1468555462,3767,25,2,0.9998178586815036
1470533255,6565,44,2,0.9998960191464756
1473489912,12030,81,2,0.9999478038745777
1468467714,6125,41,2,0.9998750078749843
1464615435,815,5,2,0.9840793265710259
1460337404,7458,50,2,0.9999180361543696
1463027699,7304,49,2,0.9998776052922376
1462322485,8334,56,2,0.999896816564226
1472174446,4501,30,2,0.9997933280395891
1462144946,7455,50,2,0.9999041094733603
1474494973,7307,49,2,0.999928525680372
1474835994,7010,47,2,0.9999224428155834
1462850953,7603,51,2,0.99988258768727
1464407255,3916,26,2,0.99989249983045
1469150651,5831,39,2,0.9999000025004999
1469150651,5831,39,2,0.9999000025004999
1472174446,6423,43,2,0.99991392776621
1474835994,7010,47,2,0.9999224428155834
1460337404,5975,40,2,0.9998998260358284
1475134522,8494,57,2,0.999940884965382
1463208294,3762,25,2,0.9997999412315195
1473895089,372,2,2,0.9012646545632832
1472693618,4799,32,2,0.9998559820428607
1474494973,7307,49,2,0.999928525680372
1468990206,6279,42,2,0.9998865749666976
1468374975,2143,14,2,0.9997999600239984
1470533255,6565,44,2,0.9998960191464756
1472174446,6423,43,2,0.99991392776621
1460555838,3031,20,2,0.9997995753780817
1462933594,2587,17,2,0.999799980415838
1460979307,2586,17,2,0.9998000052059186
1462311416,669,4,2,0.9821122287704166
1462326972,521,3,2,0.9295902134534831
1462497757,6269,42,2,0.9999150062071785
1465537636,4948,33,2,0.9998629314076842
1462144946,7455,50,2,0.9999041094733603
1472174446,4501,30,2,0.9997933280395891
1470533255,6565,44,2,0.9998960191464756
1472856303,7159,48,2,0.9999166710276297
1460979307,2586,17,2,0.9998000052059186
1468680723,3612,24,2,0.9998332369812095
1470962298,3915,26,2,0.9997782926852266
1463542886,4204,28,2,0.9997969382424521
1473113002,5531,37,2,0.9998990499919329
1473201094,5246,35,2,0.9998345295292054
1467964855,3770,25,2,0.9998417232775701
1475835574,9959,67,2,0.9999401480324724
1464792135,5978,40,2,0.9998709754494828
1470567620,5537,37,2,0.9998883953183803
1470291412,1257,8,2,0.9953042921609482
1462144946,7455,50,2,0.9999041094733603
1472168983,374,2,2,0.9106781563797349
1472174446,6423,43,2,0.99991392776621
1472174446,4501,30,2,0.9997933280395891
1462006707,1848,12,2,0.9997999906117581
1463027699,7304,49,2,0.9998776052922376
1466828403,2436,16,2,0.9997678249177873
1473113002,5531,37,2,0.9998990499919329
1473201094,5246,35,2,0.9998345295292054
1468990206,6279,42,2,0.9998865749666976
1463542886,4204,28,2,0.9997969382424521
1472856303,7159,48,2,0.9999166710276297
1462497757,6269,42,2,0.9999150062071785
1473489912,12030,81,2,0.9999478038745777
1475555248,4947,33,2,0.9998633552337768
1463542886,4204,28,2,0.9997969382424521
1475134522,8494,57,2,0.999940884965382
1471474927,7007,47,2,0.9999230665345982
1473728247,5240,35,2,0.9998723217399764
1475801040,4507,30,2,0.9998761513890105
1462006707,1848,12,2,0.9997999906117581
1472174446,6423,43,2,0.99991392776621
1475133071,4060,27,2,0.9998741327734391
1465537636,4948,33,2,0.9998629314076842
1462933594,2587,17,2,0.999799980415838
1468374666,4950,33,2,0.9998891225941657
1473034121,7010,47,2,0.9999134335380624
1473728247,5240,35,2,0.9998723217399764
1471308042,4654,31,2,0.9998943867195291
1469070386,4063,27,2,0.9998543729960274
1468990206,6279,42,2,0.9998865749666976
1467907009,3617,24,2,0.9997994950103133
1475801040,4507,30,2,0.9998761513890105
1470808128,8043,54,2,0.9989149540036535
1475835574,9959,67,2,0.9999401480324724
1476324709,1555,10,2,0.9954779478127528
1462322485,8334,56,2,0.999896816564226
1460337404,7458,50,2,0.9999180361543696
1464407255,3916,26,2,0.99989249983045
1462243242,5981,40,2,0.9998998298350671
1473489912,12030,81,2,0.9999478038745777
1462244769,1256,8,2,0.9982548294063586
1470808128,8043,54,2,0.9989149540036535
1476324709,1555,10,2,0.9954779478127528
1473034121,7010,47,2,0.9999134335380624
1475134522,8494,57,2,0.999940884965382
1474494973,7307,49,2,0.999928525680372
1475835574,9959,67,2,0.9999401480324724
1475131299,521,3,2,0.9836114794656411
1468680723,3612,24,2,0.9998332369812095
1469199315,522,3,2,0.9809712469544427
1459989056,2732,18,2,0.9998527916617276
1470567620,5537,37,2,0.9998883953183803
1460337404,7458,50,2,0.9999180361543696
1472174446,4501,30,2,0.9997933280395891
1470808128,8043,54,2,0.9989149540036535
1469257587,2879,19,2,0.9997988534680673
1475555248,4947,33,2,0.9998633552337768
1472516596,5239,35,2,0.999880895356975
1472693618,4799,32,2,0.9998559820428607
1473489912,12030,81,2,0.9999478038745777
1467223046,2884,19,2,0.9997999638224783
1470808128,8043,54,2,0.9989149540036535
1472637297,668,4,2,0.9906806235606951
1463200844,226,1,2,0.6600452130970972
1463470160,1406,9,2,0.9472563955199613
1473201094,5246,35,2,0.9998345295292054
1472516596,5239,35,2,0.999880895356975
1473489912,12030,81,2,0.9999478038745777
1469150651,5831,39,2,0.9999000025004999
1461837750,1258,8,2,0.998678841355758
1466610812,2437,16,2,0.9997987039282666
1467223046,2884,19,2,0.9997999638224783
1475555248,4947,33,2,0.9998633552337768
1476831299,814,5,2,0.9933721087085243
1463027699,7304,49,2,0.9998776052922376
1470791306,5393,36,2,0.9987783904344882
1472174446,6423,43,2,0.99991392776621
1472516596,5239,35,2,0.999880895356975
1463542886,4204,28,2,0.9997969382424521
1462311416,669,4,2,0.9821122287704166
1472856303,7159,48,2,0.9999166710276297
1475555248,4947,33,2,0.9998633552337768
1475134522,8494,57,2,0.999940884965382
1464792135,5978,40,2,0.9998709754494828
1468467714,6125,41,2,0.9998750078749843
1468680723,3612,24,2,0.9998332369812095
1466711423,3469,23,2,0.9996900349081483
1469180287,519,3,2,0.9298676666118414
1472693618,4799,32,2,0.9998559820428607
1472174446,4501,30,2,0.9997933280395891
1461238229,372,2,2,0.6885982472529917
1468545449,814,5,2,0.7519673034700399
1467907009,3617,24,2,0.9997994950103133
1473489912,12030,81,2,0.9999478038745777
1475581665,4651,31,2,0.9995643428798489
1466610812,2437,16,2,0.9997987039282666
1472168983,374,2,2,0.9106781563797349
1473068927,1259,8,2,0.9973086411136662
1467907009,3617,24,2,0.9997994950103133
1468374666,4950,33,2,0.9998891225941657
1474835994,7010,47,2,0.9999224428155834
1475835574,9959,67,2,0.9999401480324724
1475840966,815,5,2,0.996741921018294
1462144946,7455,50,2,0.9999041094733603
1468990206,6279,42,2,0.9998865749666976
1472516596,5239,35,2,0.999880895356975
1467964855,3770,25,2,0.9998417232775701
1468545449,814,5,2,0.7519673034700399
1471474927,7007,47,2,0.9999230665345982
1467808062,2587,17,2,0.9997990208007582
1468573945,815,5,2,0.9989354507992335
1468794385,372,2,2,0.8850416978545528
1468817677,226,1,2,0.5916086606326165
1468845561,3616,24,2,0.9998333276176472
1468895051,5242,35,2,0.999854255262391
1469180287,519,3,2,0.9298676666118414
1463208294,3762,25,2,0.9997999412315195
1470533255,6565,44,2,0.9998960191464756
1462426952,373,2,2,0.6978243352135375
1462361031,670,4,2,0.9979150208042101
1462244769,1256,8,2,0.9982548294063586
1462322485,8334,56,2,0.999896816564226
1468990206,6279,42,2,0.9998865749666976
1473113002,5531,37,2,0.9998990499919329
1471474927,7007,47,2,0.9999230665345982
1471526026,815,5,2,0.9972435966063083
1465537636,4948,33,2,0.9998629314076842
1475134522,8494,57,2,0.999940884965382
1461837750,1258,8,2,0.998678841355758
1473728247,5240,35,2,0.9998723217399764
1462850953,7603,51,2,0.99988258768727
1468374975,2143,14,2,0.9997999600239984
1462006707,1848,12,2,0.9997999906117581
1475801040,4507,30,2,0.9998761513890105
1463542886,4204,28,2,0.9997969382424521
1468895051,5242,35,2,0.999854255262391
1463027699,7304,49,2,0.9998776052922376
1462322485,8334,56,2,0.999896816564226
1468895051,5242,35,2,0.999854255262391
1462243242,5981,40,2,0.9998998298350671
1474835994,7010,47,2,0.9999224428155834
1462144946,7455,50,2,0.9999041094733603
1474532570,4357,29,2,0.9996790830617539
1466828403,2436,16,2,0.9997678249177873
1468990206,6279,42,2,0.9998865749666976
1462497757,6269,42,2,0.9999150062071785
1463208294,3762,25,2,0.9997999412315195
1460337404,7458,50,2,0.9999180361543696
1475188376,1256,8,2,0.9991695835530291
1460337404,7458,50,2,0.9999180361543696
1465427487,4801,32,2,0.9998360459853269
1468555462,3767,25,2,0.9998178586815036
1474835994,7010,47,2,0.9999224428155834
1472856303,7159,48,2,0.9999166710276297
1470567620,5537,37,2,0.9998883953183803
1462497757,6269,42,2,0.9999150062071785
1471308042,4654,31,2,0.9998943867195291
1470291412,1257,8,2,0.9953042921609482
1465427487,4801,32,2,0.9998360459853269
1460337404,5975,40,2,0.9998998260358284
1469070386,4063,27,2,0.9998543729960274
1473489912,12030,81,2,0.9999478038745777
1469070386,4063,27,2,0.9998543729960274
1475835574,9959,67,2,0.9999401480324724
1462933594,2587,17,2,0.999799980415838
1463055689,814,5,2,0.997396761206692
1462144946,7455,50,2,0.9999041094733603
1470808128,8043,54,2,0.9989149540036535
1475835574,9959,67,2,0.9999401480324724
1473489912,12030,81,2,0.9999478038745777
1463027699,7304,49,2,0.9998776052922376
1468573945,815,5,2,0.9989354507992335
1462311416,669,4,2,0.9821122287704166
1475134522,8494,57,2,0.999940884965382
1468555462,3767,25,2,0.9998178586815036
1468374666,4950,33,2,0.9998891225941657
1462590802,814,5,2,0.9875013296881743
1462840111,3028,20,2,0.9998253175264084
1462850953,7603,51,2,0.99988258768727
1476227926,5237,35,2,0.9999074406589338
1470791306,5393,36,2,0.9987783904344882
1473489912,12030,81,2,0.9999478038745777
1473113002,5531,37,2,0.9998990499919329
1473489912,12030,81,2,0.9999478038745777
1468895051,5242,35,2,0.999854255262391
1463027699,7304,49,2,0.9998776052922376
1467808062,2587,17,2,0.9997990208007582
1467907009,3617,24,2,0.9997994950103133
1475134522,8494,57,2,0.999940884965382
1462144946,7455,50,2,0.9999041094733603
1473034121,7010,47,2,0.9999134335380624
1459989056,2732,18,2,0.9998527916617276
1475134522,8494,57,2,0.999940884965382
1463027699,7304,49,2,0.9998776052922376
1462840111,3028,20,2,0.9998253175264084
1471308042,4654,31,2,0.9998943867195291
1462144946,7455,50,2,0.9999041094733603
1473034121,7010,47,2,0.9999134335380624
1460337404,5975,40,2,0.9998998260358284
1473489912,12030,81,2,0.9999478038745777
1468845561,3616,24,2,0.9998333276176472
1462501566,6420,43,2,0.999879775455679
1472693618,4799,32,2,0.9998559820428607
1462243242,5981,40,2,0.9998998298350671
1473034121,7010,47,2,0.9999134335380624
1466711423,3469,23,2,0.9996900349081483
1475835574,9959,67,2,0.9999401480324724
1472516596,5239,35,2,0.999880895356975
1468845561,3616,24,2,0.9998333276176472
1468467714,6125,41,2,0.9998750078749843
1468990206,6279,42,2,0.9998865749666976
1470533255,6565,44,2,0.9998960191464756
1470808128,8043,54,2,0.9989149540036535
1475133071,4060,27,2,0.9998741327734391
1468545449,814,5,2,0.7519673034700399
1468895051,5242,35,2,0.999854255262391
1467808062,2587,17,2,0.9997990208007582
1472871798,667,4,2,0.9858469002297586
1463208294,3762,25,2,0.9997999412315195
1463470160,1406,9,2,0.9472563955199613
1462590802,814,5,2,0.9875013296881743
1473489912,12030,81,2,0.9999478038745777
1470533255,6565,44,2,0.9998960191464756
1470791306,5393,36,2,0.9987783904344882
1473489912,12030,81,2,0.9999478038745777
1462501566,6420,43,2,0.999879775455679
1472856303,7159,48,2,0.9999166710276297
1467223046,2884,19,2,0.9997999638224783
1471474927,7007,47,2,0.9999230665345982
1463027699,7304,49,2,0.9998776052922376
1476152149,2884,19,2,0.9993497342772529
1460337404,7458,50,2,0.9999180361543696
1469257587,2879,19,2,0.9997988534680673
1465537636,4948,33,2,0.9998629314076842
1469257587,2879,19,2,0.9997988534680673
1470013705,4646,31,2,0.9991367004948732
1475134522,8494,57,2,0.999940884965382
1460555838,3031,20,2,0.9997995753780817
1475134522,8494,57,2,0.999940884965382
1473201094,5246,35,2,0.9998345295292054
1468467714,6125,41,2,0.9998750078749843
1468895051,5242,35,2,0.999854255262391
1470533255,6565,44,2,0.9998960191464756
1474532570,4357,29,2,0.9996790830617539
1473113002,5531,37,2,0.9998990499919329
1459902080,3177,21,2,0.9998336761467151
1472174446,4501,30,2,0.9997933280395891
1475835574,9959,67,2,0.9999401480324724
1462006707,1848,12,2,0.9997999906117581
1470808128,8043,54,2,0.9989149540036535
1464792135,5978,40,2,0.9998709754494828
1460337404,7458,50,2,0.9999180361543696
1462243242,5981,40,2,0.9998998298350671
1472693618,4799,32,2,0.9998559820428607
1462840111,3028,20,2,0.9998253175264084
1463208294,3762,25,2,0.9997999412315195
1474494973,7307,49,2,0.999928525680372
1468895051,5242,35,2,0.999854255262391
1473068927,1259,8,2,0.9973086411136662
1473201094,5246,35,2,0.9998345295292054
1473331419,668,4,2,0.9925159195299853
1468374666,4950,33,2,0.9998891225941657
1468467714,6125,41,2,0.9998750078749843
1460337404,7458,50,2,0.9999180361543696
1470808128,8043,54,2,0.9989149540036535
1475131299,521,3,2,0.9836114794656411
1475133071,4060,27,2,0.9998741327734391
1475198716,373,2,2,0.9825876248323804
1475202432,372,2,2,0.8917476760475926
1459989056,2732,18,2,0.9998527916617276
1475555248,4947,33,2,0.9998633552337768
1463470160,1406,9,2,0.9472563955199613
1470808128,8043,54,2,0.9989149540036535
1462243242,5981,40,2,0.9998998298350671
1475835574,9959,67,2,0.9999401480324724
1470808128,8043,54,2,0.9989149540036535
1462243242,5981,40,2,0.9998998298350671
1464615435,815,5,2,0.9840793265710259
1462850953,7603,51,2,0.99988258768727
1468374666,4950,33,2,0.9998891225941657
1476227926,5237,35,2,0.9999074406589338
1462322485,8334,56,2,0.999896816564226
1464748014,2440,16,2,0.9998142607698893
1468895051,5242,35,2,0.999854255262391
1470791306,5393,36,2,0.9987783904344882
1470567620,5537,37,2,0.9998883953183803
1472174446,6423,43,2,0.99991392776621
1473113002,5531,37,2,0.9998990499919329
1474337660,3467,23,2,0.99854319479605
1471308042,4654,31,2,0.9998943867195291
1462497757,6269,42,2,0.9999150062071785
1475581665,4651,31,2,0.9995643428798489
1469150651,5831,39,2,0.9999000025004999
1463027699,7304,49,2,0.9998776052922376
1474326978,1108,7,2,0.9961471707444999
1459902080,3177,21,2,0.9998336761467151
1469070386,4063,27,2,0.9998543729960274
1466828403,2436,16,2,0.9997678249177873
1462144946,7455,50,2,0.9999041094733603
1462850953,7603,51,2,0.99988258768727
1465427487,4801,32,2,0.9998360459853269
1477097529,961,6,2,0.9948739528194434
1460979307,2586,17,2,0.9998000052059186
1469150651,5831,39,2,0.9999000025004999
1473926318,225,1,2,0.6250776190133409
1473936321,667,4,2,0.9975464511608002
1474254571,2439,16,2,0.999672345569113
1459989056,2732,18,2,0.9998527916617276
1468467714,6125,41,2,0.9998750078749843
1470533255,6565,44,2,0.9998960191464756
1464603514,372,2,2,0.8272626045866748
1464748014,2440,16,2,0.9998142607698893
1473728247,5240,35,2,0.9998723217399764
1472516596,5239,35,2,0.999880895356975
1470291412,1257,8,2,0.9953042921609482
1468374666,4950,33,2,0.9998891225941657
1460337404,5975,40,2,0.9998998260358284
1464792135,5978,40,2,0.9998709754494828
1475555248,4947,33,2,0.9998633552337768
1460337404,5975,40,2,0.9998998260358284
1462850953,7603,51,2,0.99988258768727
1467964855,3770,25,2,0.9998417232775701
1473489912,12030,81,2,0.9999478038745777
1470791306,5393,36,2,0.9987783904344882
1467907009,3617,24,2,0.9997994950103133
1461028934,5390,36,2,0.9998680453531775
1462243242,5981,40,2,0.9998998298350671
1462322485,8334,56,2,0.999896816564226
1464792135,5978,40,2,0.9998709754494828
1470013705,4646,31,2,0.9991367004948732
1474447650,1406,9,2,0.9972087866898943
1474494973,7307,49,2,0.999928525680372
1471308042,4654,31,2,0.9998943867195291
1469150651,5831,39,2,0.9999000025004999
1475801040,4507,30,2,0.9998761513890105
1462144946,7455,50,2,0.9999041094733603
1472538499,1260,8,2,0.9971309609526905
1472174446,4501,30,2,0.9997933280395891
1472174446,4501,30,2,0.9997933280395891
1464748014,2440,16,2,0.9998142607698893
1472693618,4799,32,2,0.9998559820428607
1465537636,4948,33,2,0.9998629314076842
1460266044,1406,9,2,0.9969714095129749
1476227926,5237,35,2,0.9999074406589338
1476741885,664,4,2,0.9490269270733248
1468845561,3616,24,2,0.9998333276176472
1468680723,3612,24,2,0.9998332369812095
1473201094,5246,35,2,0.9998345295292054
1470808128,8043,54,2,0.9989149540036535
1473331419,668,4,2,0.9925159195299853
1473926318,226,1,2,0.820162949974901
1472461227,521,3,2,0.9933648065299193
1460979307,2586,17,2,0.9998000052059186
1475835574,9959,67,2,0.9999401480324724
1464916999,816,5,2,0.9071227669120301
1476227926,5237,35,2,0.9999074406589338
1465427487,4801,32,2,0.9998360459853269
1468375940,962,6,2,0.99909815371605
1472516596,5239,35,2,0.999880895356975
1463025580,2886,19,2,0.9997888697853808
1476227926,5237,35,2,0.9999074406589338
1472516596,5239,35,2,0.999880895356975
1475133071,4060,27,2,0.9998741327734391
1462850953,7603,51,2,0.99988258768727
1468374666,4950,33,2,0.9998891225941657
1470962298,3915,26,2,0.9997782926852266
1475133071,4060,27,2,0.9998741327734391
1472856303,7159,48,2,0.9999166710276297
1474337660,3467,23,2,0.99854319479605
1474337660,3467,23,2,0.99854319479605
1474835994,7010,47,2,0.9999224428155834
1460337404,7458,50,2,0.9999180361543696
1473489912,12030,81,2,0.9999478038745777
1459902080,3177,21,2,0.9998336761467151
1462850953,7603,51,2,0.99988258768727
1464407255,3916,26,2,0.99989249983045
1476757203,1402,9,2,0.998378006565448
1476324709,1555,10,2,0.9954779478127528
1472174446,6423,43,2,0.99991392776621
1467223046,2884,19,2,0.9997999638224783
1475134522,8494,57,2,0.999940884965382
1462322485,8334,56,2,0.999896816564226
1466610812,2437,16,2,0.9997987039282666
1462243242,5981,40,2,0.9998998298350671
1475188376,1256,8,2,0.9991695835530291
1464792135,5978,40,2,0.9998709754494828
1475134522,8494,57,2,0.999940884965382
1474835994,7010,47,2,0.9999224428155834
1468555462,3767,25,2,0.9998178586815036
1468794385,372,2,2,0.8850416978545528
1462243242,5981,40,2,0.9998998298350671
1475835574,9959,67,2,0.9999401480324724
1468374975,2143,14,2,0.9997999600239984
1474835994,7010,47,2,0.9999224428155834
1463542886,4204,28,2,0.9997969382424521
1468555462,3767,25,2,0.9998178586815036
1466487743,226,1,2,0.7508565179198692
1475835574,9959,67,2,0.9999401480324724
1475801040,4507,30,2,0.9998761513890105
1460337404,7458,50,2,0.9999180361543696
1472174446,6423,43,2,0.99991392776621
1462501566,6420,43,2,0.999879775455679
1462933594,2587,17,2,0.999799980415838
1470791306,5393,36,2,0.9987783904344882
1476839736,1107,7,2,0.9993735670392322
1475225684,816,5,2,0.9912610688506412
1469070386,4063,27,2,0.9998543729960274
1476227926,5237,35,2,0.9999074406589338
1472856303,7159,48,2,0.9999166710276297
1473201094,5246,35,2,0.9998345295292054
1469150651,5831,39,2,0.9999000025004999
1468990206,6279,42,2,0.9998865749666976
1476758032,668,4,2,0.9942652702188365
1463027699,7304,49,2,0.9998776052922376
1463208294,3762,25,2,0.9997999412315195
1472856303,7159,48,2,0.9999166710276297
1469070386,4063,27,2,0.9998543729960274
1463208294,3762,25,2,0.9997999412315195
1463208294,3762,25,2,0.9997999412315195
1471474927,7007,47,2,0.9999230665345982
1464407255,3916,26,2,0.99989249983045
1460337404,7458,50,2,0.9999180361543696
1474494973,7307,49,2,0.999928525680372
1460979307,2586,17,2,0.9998000052059186
1462243242,5981,40,2,0.9998998298350671
1472637297,668,4,2,0.9906806235606951
1460337404,7458,50,2,0.9999180361543696
1474494973,7307,49,2,0.999928525680372
1462840111,3028,20,2,0.9998253175264084
1466610812,2437,16,2,0.9997987039282666
1460979307,2586,17,2,0.9998000052059186
1461837750,1258,8,2,0.998678841355758
1475835574,9959,67,2,0.9999401480324724
1475188376,1256,8,2,0.9991695835530291
1475801040,4507,30,2,0.9998761513890105
1475133071,4060,27,2,0.9998741327734391
1470808128,8043,54,2,0.9989149540036535
1465427487,4801,32,2,0.9998360459853269
1468990206,6279,42,2,0.9998865749666976
1467223046,2884,19,2,0.9997999638224783
1469070386,4063,27,2,0.9998543729960274
1462834207,522,3,2,0.9969086547989385
1465396078,814,5,2,0.9913092558983887
1468467714,6125,41,2,0.9998750078749843
1460465041,963,6,2,0.7856298866178948
1475835574,9959,67,2,0.9999401480324724
1474835994,7010,47,2,0.9999224428155834
1464792135,5978,40,2,0.9998709754494828
1470013705,4646,31,2,0.9991367004948732
1469150651,5831,39,2,0.9999000025004999
1462497757,6269,42,2,0.9999150062071785
1467907009,3617,24,2,0.9997994950103133
1476152149,2884,19,2,0.9993497342772529
1476259708,816,5,2,0.9980155971994533
1462850953,7603,51,2,0.99988258768727
1474835994,7010,47,2,0.9999224428155834
1471574190,3176,21,2,0.9996756990052533
1471474927,7007,47,2,0.9999230665345982
1461028934,5390,36,2,0.9998680453531775
1476259708,816,5,2,0.9980155971994533
1470791306,5393,36,2,0.9987783904344882
1476152149,2884,19,2,0.9993497342772529
1468573945,815,5,2,0.9989354507992335
1461028934,5390,36,2,0.9998680453531775
1461238229,372,2,2,0.6885982472529917
1461240936,223,1,2,0.5410835414350653
1460337404,5975,40,2,0.9998998260358284
1464935348,520,3,2,0.974818051783958
1465537636,4948,33,2,0.9998629314076842
1460337404,7458,50,2,0.9999180361543696
1473034121,7010,47,2,0.9999134335380624
1471308042,4654,31,2,0.9998943867195291
1473489912,12030,81,2,0.9999478038745777
1464748014,2440,16,2,0.9998142607698893
1470533255,6565,44,2,0.9998960191464756
1472856303,7159,48,2,0.9999166710276297
1473034121,7010,47,2,0.9999134335380624
1468895051,5242,35,2,0.999854255262391
1473728247,5240,35,2,0.9998723217399764
1473489912,12030,81,2,0.9999478038745777
1468680723,3612,24,2,0.9998332369812095
1468467714,6125,41,2,0.9998750078749843
1475555248,4947,33,2,0.9998633552337768
1476152149,2884,19,2,0.9993497342772529
1470013705,4646,31,2,0.9991367004948732
1473034121,7010,47,2,0.9999134335380624
1462501566,6420,43,2,0.999879775455679
1462322485,8334,56,2,0.999896816564226
1462326972,521,3,2,0.9295902134534831
1462501566,6420,43,2,0.999879775455679
1465427487,4801,32,2,0.9998360459853269
1465427487,4801,32,2,0.9998360459853269
1471474927,7007,47,2,0.9999230665345982
1462840111,3028,20,2,0.9998253175264084
1459902080,3177,21,2,0.9998336761467151
1470791306,5393,36,2,0.9987783904344882
1470952289,1259,8,2,0.9974871216850074
1473113002,5531,37,2,0.9998990499919329
1463025580,2886,19,2,0.9997888697853808
1472174446,4501,30,2,0.9997933280395891
1475581665,4651,31,2,0.9995643428798489
1475555248,4947,33,2,0.9998633552337768
1475555248,4947,33,2,0.9998633552337768
1462933594,2587,17,2,0.999799980415838
1473489912,12030,81,2,0.9999478038745777
1460337404,5975,40,2,0.9998998260358284
1470567620,5537,37,2,0.9998883953183803
1471574190,3176,21,2,0.9996756990052533
1462840111,3028,20,2,0.9998253175264084
1470808128,8043,54,2,0.9989149540036535
1468374666,4950,33,2,0.9998891225941657
1468374975,2143,14,2,0.9997999600239984
1463027699,7304,49,2,0.9998776052922376
1462501566,6420,43,2,0.999879775455679
1473201094,5246,35,2,0.9998345295292054
1470952289,521,3,2,0.9974453900833213
1470962298,3915,26,2,0.9997782926852266
1465537636,4948,33,2,0.9998629314076842
1474254571,2439,16,2,0.999672345569113
1469150651,5831,39,2,0.9999000025004999
1471308042,4654,31,2,0.9998943867195291
1470952289,1259,8,2,0.9974871216850074
1464407255,3916,26,2,0.99989249983045
1470962298,3915,26,2,0.9997782926852266
1474337660,3467,23,2,0.99854319479605
1469718236,1110,7,2,0.9986708488350486
1464748014,2440,16,2,0.9998142607698893
1473201094,5246,35,2,0.9998345295292054
1460337404,5975,40,2,0.9998998260358284
1468990206,6279,42,2,0.9998865749666976
1460266044,1406,9,2,0.9969714095129749
1474532570,4357,29,2,0.9996790830617539
1475801040,4507,30,2,0.9998761513890105
1470808128,8043,54,2,0.9989149540036535
1467907009,3617,24,2,0.9997994950103133
1462243242,5981,40,2,0.9998998298350671
1471308042,4654,31,2,0.9998943867195291
1460337404,7458,50,2,0.9999180361543696
1461028934,5390,36,2,0.9998680453531775
1473489912,12030,81,2,0.9999478038745777
1475133071,4060,27,2,0.9998741327734391
1468374666,4950,33,2,0.9998891225941657
1475555248,4947,33,2,0.9998633552337768
1467907009,3617,24,2,0.9997994950103133
1475225684,816,5,2,0.9912610688506412
1475835574,9959,67,2,0.9999401480324724
1473201094,5246,35,2,0.9998345295292054
1476757203,1402,9,2,0.998378006565448
1475835574,9959,67,2,0.9999401480324724
1462243242,5981,40,2,0.9998998298350671
1468990206,6279,42,2,0.9998865749666976
1464407255,3916,26,2,0.99989249983045
1468374666,4950,33,2,0.9998891225941657
1470013705,4646,31,2,0.9991367004948732
1474835994,7010,47,2,0.9999224428155834
1475134522,8494,57,2,0.999940884965382
1460337404,5975,40,2,0.9998998260358284
1476758032,668,4,2,0.9942652702188365
1476839736,1107,7,2,0.9993735670392322
1476928390,815,5,2,0.9933590898542038
1473489912,12030,81,2,0.9999478038745777
1464407255,3916,26,2,0.99989249983045
1462497757,6269,42,2,0.9999150062071785
1464748014,2440,16,2,0.9998142607698893
1470567620,5537,37,2,0.9998883953183803
1472856303,7159,48,2,0.9999166710276297
1472174446,4501,30,2,0.9997933280395891
1474494973,7307,49,2,0.999928525680372
1474494973,7307,49,2,0.999928525680372
1473728247,5240,35,2,0.9998723217399764
1471574190,3176,21,2,0.9996756990052533
1463470160,1406,9,2,0.9472563955199613
1464792135,5978,40,2,0.9998709754494828
1474532570,4357,29,2,0.9996790830617539
1476227926,5237,35,2,0.9999074406589338
1464792135,5978,40,2,0.9998709754494828
1462006707,1848,12,2,0.9997999906117581
1462243242,5981,40,2,0.9998998298350671
1474254571,2439,16,2,0.999672345569113
1474494973,7307,49,2,0.999928525680372
1472637297,668,4,2,0.9906806235606951
1469718236,1110,7,2,0.9986708488350486
1473728247,5240,35,2,0.9998723217399764
