tran_id,trans_time,total_amount,target
2a208725a311dfb27c447f1c6ae9f979cccfb611be15852648bd98b0ef6fd633,1470391073,225,0
d0dada4a1215dda17a1832c65c2bd6027bde051064dbb35c25706086e5edb792,1470391073,226,0
c307c331f8055f3ce684bd952696dc0a55d83c807b17b96121e7a0fab168901f,1470391073,226,0
02a9ebb6de18358f411eb82a69e15784f0166463a925eefc3c6a9e3ed1e1a01b,1470391073,226,0
9168ae680348703f81b9a5d59e96cf6b1ce7d241a78d868bd142eda55222ead9,1470392306,1413,0
ec8e79221940f55b845af7a2789213b388ccc757df58e0cc99ced9fe45adf613,1470392306,903,0
f5f5abb4de6126e506a89ab48f102c93dbf170009340d0884c51ea39c82357f1,1470392306,225,0
0588b812481a9b8c4aa47d9eed4932a6d10ce92c4700b65539e32c163e2df01b,1470392306,225,0
dd9c9afa0f91252a261cd312b63b2275adc7a40edaacc71e55896f7e804521ba,1470392306,374,0
dd9ca4579e0716de9b3695d7e176f3290558dbe492c869dd60552c282b51ed3a,1470392306,226,0
08386577b468c7f96b2e923a175431b887722b762633e9ff80205de30ace0bee,1470392678,1003,0
b917631ad591b297595baa92134d25157a8a902da9a602a2979799cf27b4c76b,1470392678,520,0
c5e11444750cec1e7fd52ce1cb957d662c24632678090652e8379dc46543f1d8,1470392678,226,0
4845c617567f167352c8870ddc24293bfbe29283a4298c702fdff855e8de79cc,1470392678,226,0
0573409f378110d28fae994b47722c2c5f8768677f11e4dcc1475b98c86acc46,1470393287,1321,0
a948b95353ee3b88f9333d4bb073aba1c722525fb164ca5957108c93309c5427,1470394747,1073,0
0ee69ada5b0a9b60e5c0bda07d1ba430349cd0f296b741a2549df8c4a1ba1a98,1470394747,226,0
8ba889d30d36b10d8305916e75fad765bb3316e53cb725c109ece87ba6ad3eb2,1470394747,191,0
0bb66c1f47df1bdfc536aeeb6ea8e2f08625a50c63e829deacce41ac3db7804a,1470395035,226,0
bf389ad8eacc82a8562ada4fe0d784a6d1d9954fb6d7bd61891f6cda1e125b20,1470395035,226,0
4d9acbf1755334378fd93e4b0f8806cd8b8652ca7400d21c17eee4eb4ccf6e67,1470396072,520,0
cca954082d957911ad081088eee43748cc49a68546b1835bb0329ed0ed37fdb6,1470396072,226,0
e0e0d187b6c2c8dbd437993c24c56d5e8358669d4029d3b923729093c7e38ec6,1470396225,2441,0
498fd0bc48d1f1167deb7d4c1817a508e51ed813021df64c23e75f4cdc21f4ca,1470396788,226,0
664ed5388dce8a19770bf60c9f4472f75f4fcca34c04e688e3e80acaf22e04e8,1470396788,226,0
ae4fd8e7a984cc770459733236d9f695a33071d9724099a990ef4a115819f36c,1470397463,1001,0
88405709df65c9b35bb6acfe5c3eeb0d54f79f9c6ed57d5aa8a3e71fe6ef750e,1470397463,1037,0
9b228424de8855084689d8dce3e83387c7eea8b55e87c6c8eb67ca45ffe35529,1470397463,192,0
455f26b0ea68669d61e1171484558624c484d92db086eb3f66d249e912276285,1470398359,1075,0
38551133c4aedeba918a255ecbd2a0d1fdee81f08d0268d741fbafbcc7c6a3fa,1470398765,972,0
c586a70e368bbdb2444af874aa333532afe0ad04ef68d0b808acb4f210e6454d,1470398765,225,0
fed0fb8da5bb3ab1a6b4054578a836ddac3d1902ad8626caff92ad07021a9115,1470399529,964,0
e73b154384778346ee602693547ed3e21b84b10a3ff26329c80c7695937170ec,1470399898,226,0
f0aeb770a00ad7f5783f394cfbcc38856b7e6e66b7c1de6978558110c3ac50b0,1470400405,372,0
e5c29b652a1a3f8b179642cc64fdd926d5b76e24a98577618091471b5889571b,1470400464,226,0
e00183343fd993a32afd9a4c56bc2b4be1d9d798493edc769b25e9892e39378b,1470402189,935,0
d06f9f45388a8b9dde126e16c024d25f1a5a2b0a365c4e45584ff92ef140832a,1470403467,1005,0
a6603754d06e345245f6e727bc19f8c4c9591f4fd7614535b398e41dae5c7e9d,1470403989,1299,0
9b7b7c9fcac7347a205edfbe78cb3f8945d01a1c1e7fd51eb78e12f6e6e47232,1470403989,373,0
8aad68ddddafbdbb743813b925601ad5b3c9618331804bf5a6d931d4d3741699,1470405165,867,0
2400d10247147b08786c8ddf3b1a262c7f79c72971b1e83f8daf36d79d5d7dad,1470405960,369,0
8453d817aa997436955f6a0e6a4f1bd3818e941ab62572105c7fc1e5180cac43,1470408996,372,0
e3cb07c61afc0194a4f62c05d49e01a10ab7e9b71dfb088ca059a008aa1990e4,1470411268,225,0
35aa110fd0f520b3bf4450b471a7f67ca351faf0449f65611477a0e4966f71a8,1470411268,226,0
ef135661352c50b19defd3dfe02d4e6ee82360d168e43a33aef3aa180d6fa97a,1470411268,372,0
2705cbff2af20297cf8542832dbb9930c39a561d7bc547394bfcf186aa451bb8,1470411268,372,0
cdf184e04478a5a856591e78ffe75b961193528228b18e7769a82098e83d5193,1470413455,226,0
58bbb103b99ac803e5741491b074aeafdd9ff650d54211937a71641dfc94e551,1470414741,225,0
c707ec68ac978de730eb56a63cab47599acb359be6272fba80f17ac45ab65038,1470414978,225,0
7053fdce8864e97bf2b4788ab8460a100da3653f856b5bc2ec6959cf02fd12a9,1470417144,225,0
202d625acc756c03d6ad353e8a785127d5a682e5041b2278ca852deec65437c5,1470418992,962,0
bb2f250133578c3f7b472f5b12eb1ff61752418dccfaf98ee21a9b1eb3d96f29,1470418992,226,0
abd40e2a06379bf72c4f1e1cb6b58a901f07169717c3e9c09610314a69b169bb,1470418992,225,0
4de0f1768e62aeedbeffa58c21e94642a50315ba8094bb1c47a90d3a3f36c9a4,1470420982,225,0
4138e5056cd9c8443ccff644b5ad07621e01ec424a87042638937deb35161bd4,1470422318,225,0
83163db593b57712306681d6d77524ce3d46b932de3db0b78b55b2ceb6d7def7,1470422318,373,0
bd086e0fd9c9745fb0a5a6ca876fa40cee6ef6cc5617d07d8ce1dfddcbb96ef5,1470423868,225,0
10a89958c3201e6c45eb9d5ea9f851d3878f4d6d3bab8d4a1436e49324ec19be,1470426771,225,0
d6d5012d0926c21a403155fc2850c30bf81681312d9d57a788331829ed18e31e,1470426771,226,0
cd5bb56f31e1d043d5aafdf6d986c4de4afca0712f343b81783663de766d9308,1470426771,226,0
b65e52f774ab3890c9a5bea0505b5cccbbcae44dcdfb821f8d71233b6cc05ab2,1470427153,563,0
31a96bfa6900339ae11e17ed8a9a8ac26445131af7fb47aa27b936f0ee5d2677,1470428270,225,0
7937963780be44e701215347434247c9821d7ddfb978eea6326b59fc53c5f0d3,1470428270,226,0
5dea67f7baf7077b6ee9a07f81833a17dd7262e28261bf2e4074bed0c430d6ca,1470428767,226,0
1b4b28b6aeabf7bc1e3ee6276e1e38e430bb4644e7b9093c0084ee19d64f5d17,1470428767,225,0
4952ae17c9991892956a4abb3e0620770667f3b147179cb9009bd415fc8a6b90,1470429031,979,0
43f3d7894f1f7490d028728cd869bf76116063f8497fd9785d18ace7ce51ebd7,1470429484,372,0
31fa8d87ed603442de922a1c81d331182b8d5c1b42fae7d6a670d603e51c3c1d,1470429484,225,0
970b0b1ccf1ab3486b8d43213b20c5da0536c0c37726e36544dcd7a3da0e2339,1470429484,226,0
2d5116c5bf451c9bac2103741c709e92d5e2ddf46e7222d1e9c192d37502f9ea,1470429484,225,0
b37eceead3dcc4a44f13f4e91c7fc2606c035bab4fad1ae5e3b9510cab3da707,1470430000,226,0
ff4b99bf0c2063e29fd1eb920f86ea2628e56e0eec64fd59139bf8e1943c1506,1470431424,730,0
3d3978c102b035733a6320c9610ef70d799479363b9879a22d6b36bf9f0942fb,1470432019,226,0
f42eb82665d7d2b96e3d3679e0cec8dd725093dffd3e15212104e02625cbf423,1470437802,225,0
b03cb6765fbfd6528b56f0054d49f0f10d27b29baa218c053fed0115f4a6c65c,1470438660,225,0
a303752a977bdffb75971417ef97acf84e08338b03c89c4f6352308a9e054024,1470469819,225,0
6596aa9b7320909ce29abbc334050863e652aaf070840d64b9ba740960824ec4,1470472597,226,0
3344eec8413bcfc3c80ad33474a220da73d45face1124bf05b0597af8484e94a,1470707061,827,0
11f4e2cc1335d11f9f50de3ec8641aecdcad6029e74311e91242a80b14ce5e7f,1471312974,191,0
f84c99dc165b6589a56892227aac9402f39482aec115c4e20a41cfd6e46e071e,1471328065,294,0
8974f9ba743f073bfe18a2f1505ad993401a0f8ea02406c8633741be61b07a26,1471328585,323,0
527202542acc7d87a763bafa5fc66a0a96e4cf5c338d7701a552124c9a776fae,1471328904,327,0
378d865ce2f82e817c420e61f120842fc321e1f4dcad877df42ba2e47451048f,1471329758,328,0
11a9f9e7bf8d6b8db45785d59c331e9f48ad1d2410d10b856ff920079eb644dd,1471329758,324,0
8e1e3cda1caf23e2f3071595efdbc794b9775c8cbd750cdac14494f01d12eaf1,1471329758,309,0
fb4627c976f2292a5b3f12c6bf8b7964e037628714cd90c2cc55043a023cf1c4,1471329758,323,0
9134b6858775ed631a04405b7ddab2d0790ffa728be33531c84ced77639f007c,1471342207,288,0
bdecc9040eca0df4c4d3ae6955255c49680b24da955e74ebb39c80a96315fbbe,1471380515,223,0
c658f93aa8567dfe52fad0e2f7ae4859b30cdd6f276f693ef181f93a85c77182,1471800407,326,0
4067800ddcc9bf762853d568083a6ba7cb8496a89be766a0100b6c5dd8d6bf76,1471800664,292,0
c23bc542dea494305e294299efdce2f0369a9ab157d7dfbe71c064b99cfa58c1,1471869962,192,0
da849be1571092b467da9be31bcb0a43508bde5776173954bdba0d48845bd842,1472052832,718,0
368174a6fa3fa0e2819ff554e0f5eaddafad7675f951bb41a5706d06c5e930fe,1472331114,2459,0
d51fe809d241de419e08cbf512e0f24e58f6a08521ce5aa136c8a20a9873511d,1472540341,10018,0
14c3be72949db718d6371a5c584577e148d78aaed7081f03980bf22c3da562d9,1472935201,334,0
34c80674b8d92b7aefbc41cd98913442f8a1c66bc64b7f4063cfe5f2b586d465,1473052008,191,0
3dba07f2fea7a5b19adf7c3e03daae1ea0ce4a95095064bcd5e16c364b81ce2e,1473135430,9862,0
8108a38180ae022ca1e9d1751908145a1665b226a6eb25e1fcc8f966432265fa,1473327793,2966,0
f8fcadd6c2d534dcd52a16eccbb1604ec84d7f996272d637d0275ad7788b4053,1473434831,226,0
af27ede159a84f9a12013511d85abb8588acaf8fcae120e327f254b12d39bde8,1473581442,604,0
2a27f44fe39d875fa2312fa117d6b9cd3f080f1a32bd38365cc9293e75ed3cbc,1473777569,191,0
83fdd48666e0345cdd28d9cad575d7f0bedde216c3d49ed5084a6739e9fe3f92,1473946839,3333,0
eba026c81527307b9846f6cb56c0b3cabac25611a59980acb84a948ee242b6fc,1474301828,2588,0
77c4c90782bac80dd71bd2f8b830f7afd63c1a5e8f39feff609671b487d38611,1474380943,226,0
d43aab6168da05f9e1cf57329c04fa2467819a485457b090d3f8c8a0382ce603,1474522982,2389,0
1a9887786a252718afd068d5e7535bf756e0b50837a7de64ecce54499abe41c3,1474603883,573,0
6b1795b4d9fb618042cf183a84e94c55c212991daf37ec3550a94a0812efd867,1474659275,3063,0
c79ee6f37c78c0a44f45c9006e187025e98b8825e399e3190ea81f29f32d628d,1474890539,7318,0
0c594835423e21d4641a7b4feec7146ec53a97aa80c3480151bd8869b8e5be1f,1474926281,2349,0
8caaeac777309670411a2b8612878e180338758a7f0ea14a6f40f1aa4ba0c5cd,1475182423,1775,0
1a41234560af7706af1120da0a0dd2520b0299bc88f439b2e4173d9f033027c0,1475349562,192,0
3d0d53bb739d604651545f5c50ec90473a655bc1130d1f22d8c594dc0b668a28,1475646250,2627,0
203ec4684d323091b072f5e72fa79ba03d69791214d7785960b93e771960106e,1476013578,2285,0
1e455faea3a0ec2c16228899ae0c2fef70d812538c24180c63e3d4e54a46fac1,1476221584,1943,0
916088e0874f5ec6ea0e2323c8356ed47cdb09b73e9ab0f825ff71038b5830a9,1476260247,226,0
f946355eb55ed2d45b3af146c3ab83a5b0cd7370a8e99c32ada23ec1b5d439b6,1476488005,3131,0
f145fc4653547ab69001ced93940d081d41c5cf842706ff58ed07803ecc4d194,1476795411,3233,0
bee76f0209e989022cb959a34a4a20ef775f35fe54b1ed3b6441febf14cc849b,1476962036,3335,0
339122d10faed74348748e7b5e05609ff5777097227af871735357e7d338b4eb,1477044307,191,0
ea67f0f74bea287f758835357381d96aad622bf0a6f2b0f3dede5df2f498a98c,1477108842,3271,0
364e34970cbf1bc9a8fbabf7b705d587e0fa6399f16e647f1c2303071e278da4,1477120695,226,0
d19f0dfd999627081595954d56b1309cbc71367f50a39ff8fba1d54a68650cff,1477294587,450,0
24680a6d741617175716f2f937023a3e16c45407d04a3f72b7c954355e743d63,1477374844,2285,0
d3af3ffca272462f585eb94d154d8d92000ad0c94c1cc388cf5ccd19cf14d822,1477622309,2381,0
e746afe781d32126f81c02e7be30cc057de0069382a6812f2cc6f5de7f2a8f7e,1477890424,9930,0
e5c478671a14bf1850480b468c0ff8c629dba03cf653345d0646304c05c1b25a,1477986239,1985,0
fb3716bcb0851e3d562f66051d873e7efffbb861af73eb3a00f3e83136ecea48,1478294440,191,0
6c1f293d20941de42856e4d355151f6564efe3bc9ffb08701ec173aa53120677,1478490968,1647,0
568e3bc4508b55ec37d930f6feb01bf8c44fc5a2d6f8f589c4ee65258979a6e2,1478506399,225,0
f99e7806d0fd08b663a95e46b818bfb8ea8be22d32d736a64daeb5c651dce296,1478506399,225,0
e4cff4fd3a4744a94c07fc9650ab90500b9e80b583f10d334d007e583a81626b,1478506399,226,0
7198a0911d45c55d4b542e0b45b89fe6b277e82a2402312e5814c3a6b2d8abd1,1478792497,191,0
e24df07c9859dd3804d7737918ebb69cafaaad5abc919ac0ecccfadd8c575dce,1478836571,599,0
984212b3b1a73e90583124a73efb77c85dc7b847a0339b39eea3b3d3ad9db8cc,1478937381,1841,0
e26834b1eb514b05168a06a449fa95238e9056e610dd42c0110c9758ae4192f7,1479120510,191,0
10730ea3c2f42015915354073258d9431f410c73d19959a5629862407672bfa7,1479293148,230,0
5d23b8758ae04db8585991bf7c519da3b1390c6d294cbe06f5a9ff5d80750d23,1479297817,2522,0
0555639bb147c8373bd14c288bfb5cd416b7f4f1c3d0c788fc9453eee79fa3b5,1479426870,225,0
f8132e872bfa6aa3205670f179a24c42b18360a30c07e4bcbd47b75ff988e682,1479463263,192,0
079e392307eb29b678180a1d0d1e6fa52d1c1e6f53f5b81c5126a33c2ed8a019,1479615590,226,0
8330d06c2b097de9651b88d4cec97cb92553b9d6593665d5c5e7c467670d69d4,1479718906,3087,0
08b34a279d3065fa680ac3126b10d5d788e869c3f3357251b62f31262e3f99de,1479948673,2863,0
68a2dbe439176966785f6089c23929bdbc2806b2714b50a5ac6b99ae7b82b95f,1480059973,226,0
01a6a5236309072401b0abe1dbc71cf029f1262401e3237c9dd931fb9249e790,1480165251,2323,0
e3abfc68469b62112768e7912576229169266496cca2aba769e06e2276889dc1,1480291765,225,0
f4e80880c25383dc67679216106bd587c38fda9afb01901a219b1ce31ed9b165,1480291765,192,0
bd351e18e4f9c4f2746e94cebe02a678644ca9c49cf31224ec52eadb234f253f,1480445865,3325,0
ce2ed2ad6122fb477dd0c8fe43d3a5989f5e059f1faae3414b9a25c4cef62d45,1480689926,2686,0
c99424e343e722971f4606660d8858d63e8d39b9131154440035f947855f4eef,1480873256,2515,0
81d9a623bf9aaa40656d7ac52b548c240b7ed94c8e161cce5eeddc9206a56708,1480977683,9951,0
3829cdb44cda1318186cd960f6aaa86e0d723e0b08cffd8c34e7ed7b95c2c546,1481111111,2575,0
5cbbd937eaee3c488ac30aa1f35f830b9c5c16bbfdff9282e1ca213e56835929,1481761492,2153,0
b81bf57b77ed1a100d8c0003f6fe4fc1308349cc824b675e5c54c0c09a518cc7,1481976463,192,0
43d3f3d87ec534b0f461a79fc77e849eb1b600534cdf5bb289d3bc63121f1fd5,1482078733,3691,0
c6023a11e3846f3a3ee2e17f313a625671e65147e4c0b86ab7460e174e5ee5c5,1482198888,2419,0
9825f4e64d202014778eb95d633ff68b57d97d85d01c3e44c04bec706f59474a,1482495756,2879,0
db681a0ed778a7fc87ac8abdb20d6d036169a29ce9493044d038df9175560832,1482755082,225,0
2472f6155b3d95a32df1541ce42cacddeb74f4136c7b3104fa5263c936a565e9,1482828644,2995,0
a09ff3a1a98161c1c20214bca9f58905218d1ff15e4dbe0fa7c3aa984f1cbd2c,1482992228,1136,0
a1f02d21b0f5b3d93e1c1619374c1a33d1eaf1ef4aeff4262ddb9f3020850007,1483032107,191,0
1e1314e26c2c1c661c2ae628ff91c6a915ea9c82c81dbd3efcdab634649f2af8,1483327573,28507,0
abca0660edb2849f7fa544d0fd36dd8ee1045ad6e0c0af3866b6c04fc2f59553,1483346272,192,0
418689bf90ff45c81908ff098edc699949175e1cd0efa3ae344a98ec7936ca52,1483410316,2206,0
433c6d872a98338243c803fc1c499f1ff1f1214bd0a81f974cc609cc2b9312e8,1483541039,225,0
48ac8a86668a7ddcd26f4063ca0baa3246e131a33d6aacb1ab3b762064765475,1483558567,27059,0
c7bd60cb3811a230f27f3ecb2105e6637abb1351b678c6512750075763525cb8,1483558567,54530,0
73e05f725407d945ccf48fad836875dae88de6d5e284ad3fd71df7478fdc98c1,1483558567,31078,0
e700701cb45f1e468498ebc1fdb96784083c69a8d5bb475c419953729d676025,1483558567,8082,0
9053ce271680d7f38ffe7f9782ba2a374832c743c3d841b035007169fe82ac6e,1483644407,60130,0
bf1b9a2e805ee0503f25226f2fcf86d0c6269e8deb931881bc5e2a8190089be2,1483645936,59835,0
a59bb731cbd70ae89825762704a517ae98e964087afc6a0c80e2905c8e67e21d,1483682828,223,0
fad78a91dfb25a341cfebcec8b557401b5718cc48d39daad24295a95af224b5a,1483737461,60574,0
95f3bd7453ce51da2aac48b26f68eb99d7c1fccaa261521251e4b9ec3f711885,1483746338,192,0
566abad638c0041fbdb779ce32fdadc152b72efc8ad8b6bda57d87d21de37465,1483795301,2179,0
403b8d5c1a2076928aa68c4db4059c73943748da4afa55d7bf72487a74e64dac,1483893235,37636,0
6159b5e05c73d5924a7cb284d6e0a1785ff48a3ec567e002c0ead19031d18061,1484099759,191,0
7b41aa2e6af0a7b013e4030628cb066ac5e99d79ee78bc30ab73324261ec202c,1484282640,496,0
259ec28b5d2e3ddb42de14b2fa54d9e63b665ba7e4ae1cceb0e285eb46f6ebf9,1484443867,192,0
86ba894555c88f5bfd1a214ed31b612f846b513dc6894f74c7fb38b28a47fa79,1484588417,2954,0
63d9230ceff349c5fb3b68d162c6912bc3d0cfad40ea6b0e109af33da00a2b64,1485260126,3691,0
d16903c24f58abf794862b2b2805b958d8ae8edfc163de61dfe9e1302f5ca361,1485418620,191,0
7ae8f97be6cdd89dbaf19c3e494ecedb6e41e527fd90c9c91b213b4cd620d4d2,1485472283,226,0
d9ae2f28ea64e06c4b9c9cf72b1e7e4772743c94e847d852c33df391581b0eea,1485561614,191,0
6aa973b2654dc1ffc50145180fd129f085abbd1682904b1c1eabce73dd9fd4ca,1485803463,192,0
5d190e9a85931c5c6c6b60f327ae02c5f5d24b7df64d4719b73fbf21d50ced21,1485828437,192,0
fd3c6fd4864e7854327dfabc6e638929361baec9e5a088d2aadac91d225a4b94,1485898474,191,0
bac38be98161f885396e1915a7608332c7325b9875abc8e3147baa83e2b27b7b,1486102418,767,0
9c958dfbaac739f4b941df94b60538d61333ab094b7d3bd37ecc6adf3509ff99,1486153055,17262,0
f4d1f6ffb0f9ce19c3baa345268bce8fe8b72046eba96a05e7619d4afefffada,1486544743,191,0
c619141a2f410e5c8adca31fda09ed966205e494cd0eacc7383eedf44e0846d8,1486570270,226,0
2944a3f61e830d962be5d98d507900e435258fc6107bbdbaf311f3a4f26038b1,1487161129,192,0
7753cdb450361f6af61bd63a56962d42f1325f736b9036b08af864b73676e727,1487385602,225,0
bfb7931d1a90e35dc7ea90f1a528d7b8bb4de0d9db19bfa3454d17fbcccf0895,1487634080,191,0
e3d94f45812135601fd79addad25143e6638fd449abb9b97839bc9015ecba717,1488238612,192,0
7cef419e450dceea26471a235c834f16b3c679aefbf3f7e385770adb5f2034fd,1488976954,191,0
5263d8599a22cc095755383819e41b82565d4ad94ae05022196e254950c62315,1489222070,191,0
0062857b1258905b0db9a50522da4ecd24491099d1c31e5125efb0e742409621,1489381978,326,0
1eb37e3f8b1c6968727c1ee7214b300051926c0402fc7d1547492c7160f54e7c,1489623500,225,0
7ecf6cff9d24c28ada8d84b6aa67d4d6e5b19efaea663568bf56360f4dbb3c2b,1489689256,3205,0
c4a01fef39f0d52ae080b7889626e74ff84b1b0bdd02237c68bb3207cbf9ce6a,1489796226,225,0
23691e49c2574de12060bf2d943caeb712f0352ff123a146374a71f21a9957a8,1491327486,225,0
154b9993350d6f2692765b5d3f86cd4df1869400f8566e5c10e4ca74d4a70551,1491482538,225,0
39c5c84378c5333160d418a833df6a5a867ea9dbbf9269fa99d4f17acee383e1,1491485630,226,0
67dba4e55e2a6edf6a7146bf76874868b2dad53b6d6e0dad8a9fd5ee456bfba8,1491525076,226,0
c66a24bcfce2de74eafee633ded9d6b0c51d552ebdce5ea177ce67974e9fd863,1491653785,2507,0
9fbf067ff09b38da6fc711cf752963e7099d26fcbf474bd64c4ae6b5aee998ec,1491883970,372,0
86cef1a6fd42bae150990ae39ce7ee67729495b4c8e932ab47b4516f3809fb58,1491916449,225,0
00654ac8be1cb00f17a718f421bbfbeebd30f71a6d7399a076e1b2123d4b3f74,1492044731,225,0
95285c757e0e5616a3a77db5b80d4e844de88ab5ac5ea9380428e0cc7e1116a9,1492147178,226,0
344a61615c2e23e580dc0eb6bd1155fb50b2aa217336909390fff8816d052c68,1492222755,226,0
02d3c255a7d8d4b3f9b766d7348fe455f4a4ed52d9699c5da574953de4f1dbef,1492286981,226,0
48f5d25c03b0809ae3c270ed9a84ba09c0210d48b9faac42e598aaea1c8c5504,1492752670,471,0
7b9b5f5ab88a3b1cfada8479888c667e4fca80d2ce8e87d53b003f27f1583827,1493152678,226,0
269a0cffe23fda183ed4e14c551bf17ede6018fb33d362dc43e05e9f9c617a40,1493212098,225,0
d8c63ad5527c6b0176603da02fd581e6244de76658a945b10a2e9f8876ad210b,1493563385,1913,0
02bcb62958880dfe729d248eae872da798abc6da491fbf146103036fd1b5336b,1493893420,225,0
a94edbe6fe6c634c7bd633faa192c6af124302975eaa0e36f1ab69fe6b33e392,1494414301,226,0
483f81ef9dce5c780fc8f9b6756d95248ea3453f2416a79a4f69237dd78e9451,1494764468,226,0
ba2fce868ab9b5348787762f95b1d7f19c5a53600642ef51e9e4b4345f3c55b8,1495534154,191,0
fb967c435d2d62d579302af988003d7731ae9b30d3625fbf0bc0e5bb3846fd8f,1495570835,225,0
be09ba54e4570fac33621130926b6847db0794fbb10bd8967fa97b81675eb29a,1495730207,225,0
f05c5c27017b97623f6891ad687f5fca2d5280d038ef6fa3c6aa683c833d5cdc,1496272265,226,0
a52fda4325bbc5c724813f557d751d335509c62ef05eeaee9a7cde4ac87f2c9c,1497418306,225,0
228d0be7eadd5b3d794146ec6a2dc327e4528ef3fc67702a9c4c75f61f87145f,1497635835,225,0
9e01a5fb6cda47592bc58b96b62f9b67deeae50ad1804df77791b4acdb25c863,1498945061,226,0
46ec473f0b6cd5130a8dc1f3f3985af72c333458f224a33c8550385e6c5f61a7,1498985969,226,0
8b75cafcb3c0378f894a70e0db15f0e77426ad4a78dba5c56c4743b1df775c35,1499095990,23245,0
e4e8f973fb0c16b22300c72d716e5292594e5db44731f10b3a177077de1bd5f7,1499371429,226,0
fe1eacf8c9343750b5b77efa671ce216429ca15cb1d511a1c2e170b8933d1485,1499371429,226,0
bb4011b25b47fe9a81ea6a350ee4aa090c6e7da00128ead37cbc44ba2712ae07,1499898342,225,0
ca92f0f6bb8fd143155d3044309afdc6a9d32e1c2a4badb41fd7d65e60e97e05,1500208939,374,0
2cc89d708454f8b55b2a59f4f9e884ff12c202280de5c1c384c6f9d055042626,1500835681,668,0
3de894b344cd8bd74d2fd64614fd9b31c1d93bb95ce941a57cf64df3a0ffbd8b,1501154352,225,0
0e64dd4cd3bacbfc0c771c14e217b3fd376c69f504e10f9c7cb4db21edf48c7d,1501455378,225,0
2ea745bf7939bfc558e648666f53f19b515731adc70f5b9a929bf20eb9af771a,1501507036,225,0
65002ad2125dc1393d5696394badda8f631f1f081d987dd9e4754eb826c2cc67,1501536837,225,0
6aded4be1f81325275e99342f97ea57dc4910a6ed53cf674d21703250c018806,1501550897,2378,0
65e3d0885460ba0789b8b28f1a9866e2a0c0dc910be3f9897a7501ba73152e9a,1501755258,258,0
29b7c829383505ffffdbb23f2202ec342bca6c6fe3d0a36a1d947da1e4323ed5,1502167725,226,0
5a32e18e9eb2d182fe56e9f22718484b5412b90b4f4925588909b86f27f9962f,1502171393,225,0
7988fcf4fcc80071bd2fc289642089289ebd9098f8243159c1e76c5f99a0b367,1502264922,226,0
35610520a483375ce0cab65cc9749f90687f127754db8cb8950250ed83ade09a,1502497642,226,0
b6697ce721510c21474ca31f10a3c5f41ab3d650c0edd18ab8fad7d2d86fb764,1502709247,226,0
9f25929732e8957b4b3bc21bb92527f0994bde6b47c74b0bec7e9110ae98f07a,1503053914,226,0
b0c7d8b37ad1c7e9650e7b5ae62e1ab1079359ab22933c6cf4ff62ed0d0071f3,1503863768,226,0
0e3544e2507b3a4599209af7b0639027493e2fdd292473f436f229649031d185,1504022510,406,0
5e0f7877a9be46e4c43265d274342ef5388eca3e21226436206f0003f298b89b,1504169877,294,0
214672565f6a657f84b6ba5056230c782ac816aa9e411e75e6ff407e99100b0b,1504875805,226,0
2346ea9b60d1fb574c441c00d8452eb78e758ae73b260c194c4a3e756f22c343,1505076731,225,0
c0d03ced7827ba9c50e6c558cc1e8386766a4669981166a0927788654823bbb0,1505133688,225,0
af3bb87abf92a0fa0b220690f92971a28ef57076a8060ccb1436419156694b3c,1505384221,226,0
738818e99ae3f2bbb06ced0396660b73f38af26c4c070a77ee82ff6f2ec19ea7,1505588809,191,0
b261f1df36ab46f6ab9fb9d1243bb5acb08d31af760154275fb26dcd8ee7e835,1505750810,372,0
0f83fc1bf576b9a3d5c353a9d9c092d73d150dec4cc97ed04382d2605955491b,1505793771,225,0
ffd10ed42e532099016db4cf6f8dba0f8b5555c063e89aebcae86a49fef0e9cb,1505911121,191,0
eca05571d063a43f70912e9d2e10a7f92d609fc31fb854c2b82778625548da3d,1506001976,667,0
87b48b9c889fe1739b3a3c92f2240f657895caec0637d2b28f7808d928ec0cf2,1506313123,225,0
6743675f3a4748a83403c46c1ab5c4dc1672abc693727f54391b46b46df3711b,1506364190,3618,0
97043d1774f580d4dbc59972674b059790bfe7fc2da7880adf310f222a61971e,1506582896,225,0
ee4fc52fe0c52373e289d912c59f39b61c4ff41974ff9cb6843c49f5c9c4e272,1506654727,225,0
4ba988c115be8641ddb5f0c9c6c9711e10e2107c739d08ec907ef3dd306342d3,1506683173,226,0
a694f41f89cabd20935c62a32fde4fec9602d332702628f7b2ef6185c7f91bcd,1506746322,226,0
cfb2261daf1e9f853ea4592c70f8206280fc620b0f0c0638cba7109e93e1ed73,1506986204,226,0
7d44ee08bdde342021113913db2dbad84bb1617e81c00e2756bbbafcaa466f03,1507096315,520,0
04de469cf0916306654ca9ecfb217ac80fe20fb3ea6e53e90808bb8f09eb3daa,1507139252,226,0
01aefc1cc29c98a7ef53c549b3a3d0168c2c33db6a693f39e233c0a2b7cb5e0e,1507380288,226,0
983a762c3c0f0a0fc38c2537d7208daf895f8e6f50188ecde116cca8c51330ca,1508115918,225,0
06309d62b957ec79ae0b52566b4e1bd4959a71704aa57e0eaf1b2c2d5ddec866,1508222868,225,0
fad1eed6ee884d17b6f999c54326b778c9c0b30db0b81acf71176fa1352e9e5a,1508268004,226,0
