CryptoLocker – Addresses and number of ransoms paid
Malware address Ransoms Malware address Ransoms
1Hd5zaKwM7PMTTb3kPeDdyeJK4jnnhSHqH 1 1Hd6C1xyNmtJMQ89BpNGFEZwkiPH54nbCN 1
1HodueGYwUi71qŀj7Hyf5kcq27CG7LqRW 1 1Hojtyssp7qz7RwT4eKRYtP2nrZ96H3qZg 1
1HsuVCVJaxqiv7UsPoG4HvHCmDAhtHtE9R 1 1HuXuo6KaUZUwRS5apbcDZz94MMgaoEBfG 1
1HuY8s3zB6msu3Kv7R9TtVctReyVbyuicQ 1 1HwbWAqoqL5cytfZRCoaD3P4WwtdeVjjs5 1
1Hwy74DWeCSZvMbHAqAQvGpbDxTCTsexXq 1 1J2vjU43q7Ga9moLvMz6vHEZtFGx5cTien 1
1J3h9jReydvokTEANSuTiXJbgNDozDKWms 1 1J7GbwwtEtoXhrmCwBtSuuT4yZTxwdn8Rw 1
1JF5wnR7mPLR2Cga3LUQ5XDwv6XuBC6vDr 1 1JKJByjqRibD5oYbLujEc3hwSgQmWb1FNU 1
1JLHc1VFhGo1KtKYnpBJmRwCimuSj1baHj 1 1JMhN3hHoYotkKNGEFRytc9JgiGCaHqYUf 1
1JQu74tjvLWhWQj5YAXS75SKvxLjyYmdwh 1 1JRZwX3cmQxtDvCvmoova2j2ZXaX4V8Ekq 1
1Ja8vLupptShzK58xaVp8yq3zJzzCEEAjj 1 1JdJ3qFFBnXbMSyuxFosniB63RxxBGY6aj 1
1JgAxMvC4RjEtRLADCEH6YCFiBEyZgg77H 1 1JkzzmU9asixGWRLwXVTd7inCs6LioEW7Y 1
1JowuBwNg3GnhNTDny4zcE2rZtm2khL2oJ 1 1Jq87iixkWmrFwXn4d4S2jLU7pC5T16kSL 1
1JrTcUc7bT29v4BjCi4FQApsUQUa2WSZt8 1 1JrU6agoto3ptCRcXpyfD2ukJwcNLA2WYi 1
1Jrnj65m1TdwFBWwt1uxLT7u9pozfuxG84 1 1Js77if7NxxyE2w4UahAZv1fsa3emq2Pb7 1
1JsMYv9rEe1FCDfejvJyviRqnGf9pStZ6e 1 1JyxrkELCNMECqLkE57jEFMX5otmGgcBSZ 1
1JzbvZ8zvWecnf6k7rp5isW9QQfpHpXZrT 1 1K2SbvQSWtRaiUdvvPKNnuXhwm9wuHnKFx 1
1K4qn9vJFVMeiZ72cVbnn1QzzAJEPtrre2 1 1K7MaFmx8r8Hu5m9BWRRgXbcZUD9LaNhsB 1
1K7SGqhu5qzWQsSxP8Z8K2VCUTR4AphaU8 1 1K7Zah34wuyb3p2pjji2aKiNd5FzkmG51s 1
1KFqey6J9NP2vvUCpgEuvk22iFysVqCSPt 1 1KJsNkDopuFzwawZ2fetwxLDHpvprU5jfa 1
1KPtLwzngUJxcrn8XwWU6NPy7i689RzhBF 1 1KVy4ADmBt52JgQnrKEui7D9Ka2J6XsXir 1
1KWDMbEFCmF43N3KBjh8ewMi45ce9BYvaY 1 1KaL5hmQ8apJWP67WhsJ1685cdtQjerc5w 1
1KarHM9eLhGjNAxN28dP6EHPG6CoVHPG4C 1 1KcCWoyq7YzBXsgoiEenXS7EtksmYFrEqb 1
1KdRHpgGNHZG9pd9AHA4XcEHZSMqerKLJo 1 1KfY1pzLRHDPHzGjzqHyfrKmy3Z2Z4ifeW 1
1KiJiDFptxgogXb6iMfvsQ3bdfaZrUXuFs 1 1Kiz4RuarJW15dVJui59cZu1HxWg3AaFeB 1
1KmVxgLxhgbxwEfu7ntCmwUCq7Lhe8u9oF 1 1Kmku9uQ2ckxwFUnhqPTHdKqiJN57qBRTq 1
1KsNPmPTexdUUhCzWJ5jZeuPfUvvbAWLk9 1 1Kv7UQP3NEmr8YuwWuSPJhovM51PP9dGPk 1
1KvqosZ3B996QwPg3w51eCZvorj5gVUFet 1 1KzHfDDpPs9f11bXTU9yxu67E3Yrh5THZE 1
1L4ypAukN5qmh4B8f6jVE5xu7yiUBveGrf 1 1L7WevwfDj7AzEXŀ9j1BbAYyCZhjKLvBv 1
1LB6eL1iGZsJVWfhDLASmU2L9o8PhEzcc7 1 1LBRtYYfr6f3j9YhjC3ESBP5LfLs24tv9z 1
1LDKfUJGBEbso4gdbnJQ3HBm78H7hd1j6g 1 1LG4qAJWeprtYApFsUUws8a2Z9s8sjB5zp 1
1LGfYq32BKZosBjaoK5isnXSj93VY3kBXJ 1 1LK4EgUYGm5uE3xUWNr16nmYoYChn7TwQf 1
1LPzWE8mQSK7NTLkVbRvUn39pDsETLŀAr 1 1LYWiERCo6m7fEykJ4uuHuCtmeokV4haPy 1
1LbsNHA5yTtUPmDozodEpvRQpBRNtuGuhu 1 1LjBxJbQM1L4CecnouyBxtcFfUNjTtwGg5 1
1Lm23UB6oaiAazN5toNp18N2EuVSvFwm78 1 1LmoZhPL7DXoNW82LmmzKTw1vEsoKUjK3F 1
1Lr5vY8SD8wC5UoGmFW1MiWcXSzFj7sKcj 1 1Lr9HrVPMqE6hBUor4F9bQn4oevazwGGLT 1
1LyygPSWS8xhkQWywPGJ1sXH9VJAH5WDcv 1 1M4A5HRARXyfMQgDWjSzQCpKqkMuCAHQdU 1
1M5GHvYVAtwJ9aZi2GWiNpNQwcimYReXqs 1 1M83NXYuPpjEjYt8baXYxriQNCDyfWU8i3 1
1M9Azsd7MLBKnkvqQBZtcPnPveRastYuP7 1 1MCJg35DzCuxd6JTQiDEhK2m5rVRcgFwxj 1
1MCPK5yQZnPBCYFDLsDtuHxxqDyAqoYtMG 1 1MDf3iwRESRcNAvcJqbMf7VXVoejUUzn6T 1
1MEVHp2divX2HUKzYY3bFRcM7fWtn3XREp 1 1MFFrqqbHSva1VTXoLN9dVVgqS2kNVmjUY 1
1MHmXHCQiJ578GXCuUosvTbwa3CH8wjqgj 1 1MKkRUoALpcaTVgYPqRWRHFA4ySr2DW7FJ 1
1MNiQgnFdhTKe4a5A3cmqTd42bRX2H2TZV 1 1MQLUmv9uQL5JjU8gT6QJjMQ3PVg5UNvBj 1
1MVtFSQGUKc6BXkABLLKgquTK484L5DmFX 1 1MdtKc62oYkhjLvLufGcXvMz1KaYrp6p7D 1
1MwCwmKezKDkVeJo6XB3wgZAoxebWpRXCb 1 1Mz8NVbYkWY1c1U8CsFKSZHa8VAzU6Fjd2 1
1N2bGYAqcZJ1nBDpFo2rhGq4kSCWDYgKsG 1 1NB813Kg6C5wFaqgSV3BfP9yfHZFV2x2QJ 1
1NBGp3YUVwMFc3vKvHE2XLD8S3uzPN9Ujm 1 1NEc9b7C1cYXXHJgpVNfzJFPrYGhDWzFn7 1
1NGaDkY2kAsx7cCyVnuXrEUmTB86LbbdG8 1 1NMVXwfpZpvG8DECiv1KjFKvuUzVLS8FQ2 1
1NMiiPNGb93VwTXGrJY8FPvnLnq2ZSdct1 1 1NNn5Ybnk9DCiJR5ypVdrvf7WVxcqFWCc2 1
1NPqptRx484Ntyt8SuZRPKVsekJHeYjTme 1 1NZnh3sWpHWrP5TjaSJFHYLBN9jNL61RRa 1
1Nb7ULYgbkLH8Agx8AopVMVAEjnXHzTBSm 1 1NcSH3gPBpbLeUE4WZGHu5JVWnh6JPwaJv 1
1NeiNq9hZxAS75HMfzYFzxnYDpSGVEPDuY 1 1Ni2d6ntLrza9646HmdSgymseAibe8oyKG 1
1NkXbJhkb6any5KSN9jhaEw75xpxo4FM5C 1 1NmDnGWpGysUaKRYC7QWqwYPjuNsGNa6wx 1
1Nq6H2kb95nAfZ7oH8NRm9nen11VG59tpa 1 1NqoLabo31gu3fopiTrWA3UVXkCVEmb9E7 1
1Nsrh7pZpz1ueSQWdRm7JHnw3Trkv79eZa 1 1Ntp9y37tWGpibxUs4jSzLkMnT4GRn9Txv 1
1NvUcdDFRZ1w5hoFxB1Ga1nm2xRXFKRzHF 1 1NzQGLLzxWumfnP2he2bQhdmxu4ka5i9Uj 1
1P1CCeMPjCrA3iMVGg7Bu13ZPvaVCdkFuM 1 1P4wU3HaZT2ANajv4cnC2VD8t1WVUd4eo9 1
1P52Hgptcnre8ejGz6GtHsdwLQP9fPP3M9 1 1P6GDJ7NwsDygz6tyKPDGEuh4GRA6aXrgQ 1
1P8e6D5usVUX9JLoaQuNHpsft8u7G3G4Zu 1 1PBZGajyhi8M9436Amt4SYLf9r2BMHCEPA 1
1PEH5xqSnxjE5AsB4Cvh3KbyrhzzvjxmuR 1 1PFdNRASdBV3sLEmZRgxR8ZC1U1s36Zjkc 1
1PHq99kxUC9PNd8jYfvZ6K5ov3oGw3LfpV 1 1PLqvqitTbafqdmfMPPT8nKaJqJTVPxZms 1
1PUHb4rzzVw82vGWrTx2esTqWV34qsiLoM 1 1PUs44SH7nQuWQNPU5d5J3Ffg3F2gVHnYU 1
1PYW5anQ1SQkY4u739ozijjopnKjucxvz8 1 1Pc4r1wBWRXmJiEBQWPrw9pTdF5srESZLP 1
1PcM4ytXhzSubRCLvVm21BG3os7gCjDAEy 1 1Pf7ZDS6hmHNZHHkL9WRmRWoLpqJ1TeVTe 1
1PgE9vt9sfCyFj4rmL8uL9WqM2BqMXeE25 1 1PgttDwaoBn9fT1yCSS9SqW2y7XvutQhoD 1
1Psk3JsaE97rubL9mu9GqM4S9yj1hmhtQe 1 1Pv5FYte855Ew8RDTeaqhKXFipJ28DrPte 1
1PwsadYujh5RQMpp7QCedWshvbhkEMbrA3 1 1PxJj8iogRk8ELea4t8mobNt2LinZGZonw 1
1Q3BJuu8t99i23wNF4pk8rLsKwLWWT9xvn 1 1Q6GgstXPJUCyEDuMps1pxpipRzeVnfW9C 1
1Q7LKuuktaqvKX6A8Pf7vVREbyjgnK1GWu 1 1QA3Ho9g5b2U31gBCQzo4b5tnJVmM8R5Kv 1
1QCttxVQLvJMGGR1LFsRNxHfQeNWvH6zW 1 1QDSsu2oNhj8BcVXrgTXCXgYkHZ7kH9qx9 1
1QEW5xLbPnZRBiqpUsMNEcEcq6sy12cKPy 1 1QFo25EYXrjGK35STnYfHgsbUR5XLaEmQs 1
1UCJ8wot2HqfEEBebANG36FTVMpwAE44r 1 1Ut588jJzdnTHBnuHmtTKWjPFehTsoytF 1
1WWPwBRyUxs9qCKmf1QWQU1wsZbk8bGJg 1 1WcrmM6iAHyoZWriGoMW2AZtFDSL8gYAU 1
1X1N6YthZqqnGkJcPCEmpud4hT3S4K8DL 1 1ZeekMuuqzDD3KNXe1Tg5pRugKEHsydWh 1
1aX2zTKBnZrtxGpPA8j77V2FfCn1EGSib 1 1csEBZj4rUGVCYXLubRnS26AfPWgqG4Kv 1
1dPwUZjv2fuWw8MCFm6UJYncQZimbHwx6 1 1fkey8rWjxhxgSaKscEfSHrENqz595nGq 1
1fpYNCzkX1jnmkDXVidvLH3iEsJqS1w7B 1 1iPwrjCp5761ofo5xbAf89xaaSWZZAP7K 1
1Ahg7avfFGsLiHvgDPH28gNhLpEN9zqi6y 1
